"Lille Europe","50°38′22″N","3°04′31″E","been"
"Marne-la-Vallée Chessy","48.869722222222","2.7827777777778","been"
"Blackfriars","51.511667","-0.103056","been"
"Den Haag Hollands Spoor","52°4′11″N","4°19′18″E","been"
"Brighton","50.8288°N","0.1411°W","been"
"Budapest Keleti","47°30′01″N","19°05′02″E","been"
"Den Haag Centraal","52°4′54″N","4°19′45″E","been"
"Luxembourg","49.6","6.133889","been"
"Leiden Centraal","52°09′59″N","4°28′56″E","been"
"Monaco Monte Carlo","43.738175","7.419869","been"
"Praha Holešovice","50.110278°N","14.439722°E","been"
"Napoli Centrale","40°51′09″N","14°16′19″E","been"
"Catania Centrale","37°30′23.62″N","15°5′58.85″E","been"
"Marlybone","51.5223°N","0.1634°W","been"
"Amsterdam Centraal","52°22′42″N","4°54′0″E","been"
"Lyon Part-Dieu","45°45′38″N","4°51′34″E","been"
"Köln Hbf","50°56′33″N","6°57′29″E","been"
"Cotonou","6.3666666666667","2.4166666666667","been"
"Eurotunnel Folkestone Terminal","51°05′48″N","1°08′14″E","been"
"Oslo","59°54′40″N","10°45′3″E","todo"
"Eurotunnel Calais Terminal","50°55′22″N","1°48′50″E","been"
"Shin-Ōsaka","34°44′0.54″N","135°30′0.41″E","been"
"Rufisque","14.716667","-17.266667","been"
"Tel Aviv HaShalom","32°04′24″N","34°47′35.5″E","been"
"Tehran","35°39′29″N","51°23′52″E","todo"
"Manchester Piccadilly","53.477°N","2.23°W","been"
"Shinjuku","35°41′22″N","139°42′02″E","been"
"Kazan","55°47′17″N","49°06′03″E","been"
"Pyongyang","39°00′17″N","125°44′11″E","todo"
"Hannover Hbf","52°22′38″N","9°44′30″E","todo"
"Grand Central Terminal","40.75277777777778","-73.97722222222222","been"
"Lille Flandres","50°38′11″N","3°4′15″E","been"
"Chicago Union Station","41.878638888889","-87.64025","been"
"St Petersburg Moskovsky","59°55′47″N","30°21′44″E","been"
"Milan Centrale","45°29′10″N","09°12′13″E","todo"
"Hong Kong","22.285°N","114.158°E","been"
"Delft","52.006667","4.356667","been"
"Utrecht Centraal","52°5′21″N","5°6′35″E","been"
"East Croydon","51.3752","-0.0923","been"
